directory	fn	Quality	THRES	HIGHTHRES	NLIM	NLIMHOLES	numWhitePixels	numBlackPixels	ratio	numLargeBlobs	perimeterLength	axisRatio	countLargeHoles	medianLargeHoleAreas	maxLargeHoleAreas	meanDistances	stdDistances	modeDistances	medianDistances	skewnessDistances	erosionslope	frct01	medianEccentricity	medianArea	sumEdgesLow	sumEdgesHigh	areaOverEdgeLow	areaOverEdgeHigh	stdRaw	areaHigh	stdHigh	compactnessCenter	brightnessCenter	blackCoreFraction	intensityKurtosis	intensitySkewness	intensityRatio	skeletonLength	skeletonBranchPoints	skeletonEndPoints	fractalDim	log10Entropy	waveletEntropy	stdRays	lowRays	stdMaxRays	corrGLCM	energyGLCM	meanStd5	meanStd25	ms25over5	ms100over25	numContours
081624_test_pH7.62	DSC_0339.jpg	1	70	200	1400	1000	404398	0	0	58	37627	1.065869484	0	0	0	370.0560566	189.8597986	599.25	319.0156831	0.123140363	0.078996681	20	0.506509933	1007	0.226439793	0.059794643	4.416184929	16.72390609	63.50586689	279048	11.81087884	0.45510321	94.14704057	0.005741487	1.426359206	-0.212244076	0.669608703	0.1382554	0.0138141	0.0199261	1.834151782	-3.31E-05	3.66E-05	14.10562286	133.6171139	36.83214844	0.958211466	0.66897047	3.27E-06	6.32E-06	1.932499471	1.492063751	0.001330259
081624_test_pH7.62	DSC_0340.jpg	1	70	200	1400	1000	407564	0	0	66	41320	1.107841098	0	0	0	349.2399126	188.1532629	290.55	302.7338397	0.422328908	0.085172145	20	0.620201263	914	0.233517942	0.052775527	4.282326204	18.9481764	63.76200446	257883	11.48029117	0.50845475	97.0798765	0.004991176	1.384726601	-0.120771485	0.671188442	0.141806676	0.014625025	0.020953496	1.821039717	-1.13E-05	3.73E-05	15.20465011	121.5560925	50.09123054	0.962225508	0.761181594	3.20E-06	6.18E-06	1.934290951	1.514628302	0.001146245
081624_test_pH7.62	DSC_0341.jpg	1	70	200	1400	1000	371372	2689	0.007240718	67	33769	1.10299264	2	1344.5	1450	452.6299288	212.6217835	700	465.5454444	-0.125305884	0.077926176	17	0.573879156	1081	0.251165151	0.070572196	3.981444071	14.16988636	62.69647554	289252	12.00237372	0.422813398	94.5135561	0.006057579	1.447019793	-0.208727558	0.733103407	0.153472936	0.017647676	0.023901396	1.81693683	-1.95E-05	3.45E-05	15.63761994	130.8726417	100.6941928	0.957725264	0.656456568	3.49E-06	6.87E-06	1.966900104	1.44686117	0.001804403
081624_test_pH7.62	DSC_0342.jpg	1	70	200	1400	1000	422905	0	0	77	44460	1.354104368	0	0	0	425.0357629	206.2371793	467.5	415.3556859	0.122525127	0.090077204	18	0.529743044	1091.5	0.245185547	0.06280017	4.078543825	15.92352374	62.3644935	274685	12.06834848	0.461679849	94.84792088	0.005631739	1.452803091	-0.131207605	0.770186276	0.151469651	0.017447519	0.022904126	1.83869109	-8.15E-06	3.38E-05	15.97435042	128.3785388	90.65698139	0.965799772	0.603058717	3.37E-06	6.55E-06	1.941483621	1.480720706	0.001828455
081624_test_pH7.62	DSC_0343.jpg	1	70	200	1400	1000	1269512	3041	0.002395409	157	98469	1.072938928	2	1520.5	1652	1303.080773	509.7878873	1168	1249.292684	1.124042521	0.059978637	83	0.576006884	1083	0.158591256	0.037977879	6.305517884	26.33111749	56.91711327	339719	11.30127877	0.166877552	69.99908484	0.011898949	2.166592426	0.788239159	1.19450454	0.112422562	0.007570698	0.010252152	1.856810491	-5.79E-06	1.37E-05	84.06733335	0	596.4399381	0.972033521	0.662983406	1.95E-06	3.88E-06	1.995591369	1.463759165	0.001155673
081624_test_pH7.62	DSC_0344.jpg	1	70	200	1400	1000	1224071	0	0	127	92098	1.053004768	0	0	0	1339.946838	510.6046099	1342.5	1307.308867	1.119309473	0.05754658	77	0.594270541	1309	0.153717548	0.040764744	6.505438134	24.53100174	59.19711891	340336	12.0480025	0.113586083	60.17031148	0.014729236	2.023552933	0.7575851	1.326860977	0.116411739	0.009467146	0.011372687	1.888689213	-1.95E-05	1.47E-05	84.65899283	0	656.4120149	0.964306365	0.679702386	1.94E-06	3.92E-06	2.023209415	1.487373407	0.001300638
081624_test_pH7.62	DSC_0345.jpg	1	70	200	1400	1000	1207214	0	0	142	99522	1.061725399	0	0	0	1352.474083	499.8228512	1213.5	1312.970253	1.066432856	0.062937888	79	0.653787357	1370	0.160836669	0.036536759	6.217487632	27.36969632	57.18239849	305899	11.31871945	0.108757411	57.18416425	0.015581443	2.243214652	0.857754812	1.224421705	0.116815501	0.008893416	0.011009215	1.882934365	-8.25E-06	1.46E-05	80.71221295	0	650.8170243	0.958986473	0.624717941	1.99E-06	3.91E-06	1.957749056	1.470880977	0.001154013
081624_test_pH7.62	DSC_0346.jpg	1	70	200	1400	1000	1105881	0	0	111	70242	1.114155475	0	0	0	1490.265249	504.0611732	1484	1440.779608	1.091121333	0.048740687	83	0.536456387	703	0.129947143	0.035253002	7.69543661	28.36637858	60.25596134	300748	10.96514953	0.052658804	44.94284486	0.021076851	2.089814837	0.840827523	1.204264759	0.110624871	0.010485985	0.011417098	1.894765498	-1.20E-05	1.66E-05	82.74335487	0	615.1347877	0.959369297	0.659832411	1.82E-06	3.72E-06	2.047008468	1.568726632	0.001010626
081624_test_pH7.62	DSC_0347.jpg	1	70	200	1400	1000	1226861	1855	0.001511989	142	87911	1.068525804	1	1855	1855	1343.267816	543.6058513	1209	1303.598644	0.954497928	0.057436009	79	0.558107962	1227	0.142251072	0.038098342	7.029823994	26.24786118	60.26208083	337568	11.16673691	0.201578952	71.36384328	0.011173313	2.007801275	0.781179532	1.26388283	0.103548818	0.00608643	0.008005278	1.887948706	-2.30E-05	1.47E-05	39.57946347	127.4105706	589.3813473	0.96683944	0.649143465	1.87E-06	3.96E-06	2.113119536	1.478049043	0.000896339
081624_test_pH7.62	DSC_0348.jpg	1	70	200	1400	1000	1119715	1012	0.000903801	141	87228	1.124681238	1	1012	1012	1305.120596	551.4245753	1079	1241.772771	0.934527001	0.06184797	71	0.616375793	1134	0.168170531	0.043185183	5.94634502	23.1560901	61.14246742	326331	11.16794268	0.204104694	73.41021478	0.010832212	1.958477087	0.742098327	1.237324855	0.118080865	0.008887778	0.010900715	1.894067508	-1.36E-05	1.51E-05	80.62729023	0	545.9641004	0.959049509	0.608887288	2.16E-06	4.35E-06	2.012042879	1.415761391	0.001199813
081624_test_pH7.62	DSC_0349.jpg	1	70	200	1400	1000	1123537	3163	0.002815217	135	92002	1.152180605	1	3163	3163	1391.229376	538.4238536	1401	1342.024279	1.162673621	0.067619224	80	0.575557572	859.5	0.164104408	0.045472685	6.093681524	21.99122385	61.69397316	326220	11.33781106	0.276326888	86.93376303	0.008318836	1.886888425	0.698396206	1.29848672	0.124549454	0.012598359	0.013868207	1.876347291	-4.82E-05	1.58E-05	35.13302248	95.55039114	648.8594064	0.961231245	0.625572858	2.10E-06	4.15E-06	1.979061358	1.433839917	0.001306512
081624_test_pH7.62	DSC_0350.jpg	1	70	200	1400	1000	721661	0	0	144	85550	1.746353583	0	0	0	991.8405062	575.0199535	976.5	891.0879569	1.372428577	0.102590967	20	0.766232868	1019	0.252457681	0.059012434	3.96105991	16.94558137	62.47803596	309009	11.67824991	0.342650944	78.28074573	0.008351688	1.574498916	0.303045665	1.036134955	0.146507727	0.012205686	0.015674218	1.852076889	-1.42E-05	1.96E-05	13.87471151	121.4208335	344.8207241	0.957728304	0.631029521	2.97E-06	5.94E-06	1.998225632	1.370412978	0.001823788
081624_test_pH7.62	DSC_0351.jpg	1	70	200	1400	1000	545068	1141	0.002093317	147	81583	1.123871034	1	1141	1141	633.9986555	280.5690577	500.2	616.0354098	-0.044645685	0.123592286	12	0.730605173	936.5	0.290696305	0.096795886	3.4400162	10.33101763	59.01615562	362748	12.56259053	0.331587994	84.22976414	0.007900625	1.552677395	-0.13853038	0.825528979	0.156510423	0.010944837	0.01492121	1.839496535	-2.15E-05	2.37E-05	13.49673046	137.8156709	128.4570637	0.958876689	0.703870099	3.94E-06	8.04E-06	2.040210891	1.347320636	0.002945422
081624_test_pH7.62	DSC_0352.jpg	1	70	200	1400	1000	618879	0	0	154	87248	1.11509076	0	0	0	580.3514678	235.0864205	738.4	600.8998537	-0.23380431	0.118873318	12	0.732112305	969.5	0.257700497	0.064869071	3.88047369	15.41566699	58.01711509	312436	11.83358379	0.338465701	86.86938324	0.00758001	1.591264004	0.078671821	0.880405746	0.136163689	0.007894534	0.012089171	1.82628952	-2.51E-05	2.27E-05	12.90497934	134.8913863	76.07177279	0.959612786	0.638326534	3.37E-06	6.74E-06	1.997929931	1.329489922	0.001753438
081624_test_pH7.62	DSC_0353.jpg	1	70	200	1400	1000	618237	5310	0.008588939	127	69596	1.633771	3	1091	3208	662.3229309	284.0927199	552.55	666.0381055	0.002026039	0.10471405	14	0.77838683	1112.5	0.254311888	0.080517103	3.93217953	12.41972156	56.80710868	305269	12.19706046	0.323322511	81.2711039	0.008289751	1.611324343	0.029062699	0.854620888	0.143154157	0.009725427	0.013408732	1.841487845	-2.11E-05	2.33E-05	13.77296513	126.2008813	158.5425488	0.955826059	0.681317973	3.45E-06	6.77E-06	1.962581512	1.357042674	0.002334812
081624_test_pH7.62	DSC_0354.jpg	1	70	200	1400	1000	1269940	4425	0.003484417	129	87926	2.688247277	3	1270	2073	1536.031462	424.2152202	1794.5	1535.029759	0.018175758	0.06174024	174	0.718937075	1079.5	0.168671881	0.037844039	5.928670489	26.42424049	59.67009762	311469	11.67528882	3.18E-05	33.53072577	0.029822206	2.294685571	0.92531593	1.012037789	0.115839983	0.00993865	0.011463963	1.861977897	-4.60E-05	1.35E-05	77.37973427	0	644.0195246	0.960803698	0.688909454	1.95E-06	3.77E-06	1.9355518	1.404276548	0.001190709
081624_test_pH7.62	DSC_0355.jpg	1	70	200	1400	1000	874982	2266	0.002589768	107	63656	3.750733072	1	2266	2266	1296.270247	514.165902	1204.5	1224.707421	1.635495976	0.067158182	110	0.497130515	853	0.182993848	0.045506467	5.464664584	21.97489841	65.97820667	302836	11.46805469	0.060212299	39.41714145	0.023840492	1.618319439	0.541658742	2.082702944	0.137198049	0.017239564	0.018973784	1.863736933	1.65E-06	1.94E-05	85.67533983	0	669.1285395	0.969296612	0.402135849	2.73E-06	5.70E-06	2.087889471	1.507273921	0.00134579
081624_test_pH7.62	DSC_0356.jpg	1	70	200	1400	1000	518725	1118	0.002155285	95	49756	1.648202322	1	1118	1118	864.5171345	633.3318051	518.5	680.1370717	1.464870526	0.07773271	25	0.706721435	1161	0.202275638	0.068543864	4.943749085	14.589198	65.93376712	300693	11.35717284	0.326503167	76.04563612	0.008822683	1.354289171	-0.050090554	2.265146007	0.137027126	0.015302447	0.018910231	1.872975338	4.63E-07	2.98E-05	17.36390499	134.0974947	303.3639859	0.971127214	0.435754636	3.57E-06	7.91E-06	2.213714897	1.578032532	0.001897487
081624_test_pH7.62	DSC_0357.jpg	1	70	200	1400	1000	404392	0	0	109	49727	1.06699927	0	0	0	522.2454832	230.2856011	781.1	531.803545	-0.112901367	0.10239075	15	0.784038778	2867	0.233267493	0.072560505	4.286923938	13.781602	59.05940763	269260	11.89935835	0.371512914	85.44909212	0.007323073	1.544853802	-0.109534434	0.748400667	0.139595537	0.013874699	0.017345502	1.810058893	-7.62E-05	3.18E-05	14.09951741	131.2253871	81.81219658	0.961566947	0.653070622	3.77E-06	7.77E-06	2.062877785	1.423913206	0.002534282
081624_test_pH7.62	DSC_0358.jpg	1	70	200	1400	1000	470699	1339	0.002844705	118	58384	1.194851552	1	1339	1339	530.1917267	206.2192664	487.75	526.3612406	-0.098298307	0.104580634	14	0.708255676	1394.5	0.241852661	0.076192568	4.134748797	13.12463959	60.51805168	301790	12.12146219	0.344425877	86.29115143	0.007570308	1.51063967	-0.109795571	0.813764555	0.145970557	0.015151924	0.018384266	1.815690641	-3.18E-05	2.87E-05	14.00161058	137.4047296	76.29903445	0.96039586	0.745477041	3.59E-06	7.19E-06	2.004341858	1.372227006	0.002492346
081624_test_pH7.62	DSC_0359.jpg	1	70	200	1400	1000	516539	0	0	139	67672	1.283231598	0	0	0	498.2630595	217.3696374	612.95	498.3227145	0.071175369	0.107935703	14	0.55985112	787	0.242973636	0.064404224	4.11567287	15.526932	60.43582642	300603	11.8589374	0.413518997	89.41117167	0.006512115	1.509893924	0.026099584	0.821833872	0.14749366	0.015092626	0.018714621	1.835753422	-7.98E-06	2.63E-05	14.67237441	127.3272331	100.8532135	0.955570991	0.609434321	3.44E-06	6.67E-06	1.938006877	1.357846465	0.002029211
081624_test_pH7.62	DSC_0360.jpg	1	70	200	1400	1000	448067	0	0	122	55542	1.233474393	0	0	0	560.969379	225.6030658	493.65	539.4856542	0.067645686	0.104532581	14	0.812117158	1477.5	0.253558821	0.066143036	3.943858057	15.11874965	60.30855632	285404	11.87252248	0.342861463	84.82499224	0.007711061	1.523029735	0.014102942	0.779598053	0.140194976	0.011643114	0.016623299	1.832354757	-5.62E-06	2.77E-05	14.54088432	130.5806162	88.09952081	0.956835335	0.63136202	3.61E-06	7.34E-06	2.029165953	1.367206014	0.002039092
081624_test_pH7.62	DSC_0361.jpg	1	70	200	1400	1000	415878	1243	0.002988857	75	45455	1.67848272	1	1243	1243	478.7939201	246.6859837	377.4	433.4430255	1.775080226	0.093638279	16	0.697140781	1324	0.217449978	0.072025879	4.598758798	13.88389851	63.84241458	276578	11.16454047	0.346627305	84.78183511	0.00766325	1.454820242	-0.314147239	0.755636529	0.145121868	0.017086598	0.019630962	1.822271297	-4.34E-05	3.93E-05	24.57052483	121.9690737	194.3989017	0.958089099	0.619682518	3.50E-06	7.16E-06	2.044097404	1.550350592	0.001569142
081624_test_pH7.62	DSC_0362.jpg	1	70	200	1400	1000	498260	0	0	125	66774	1.043669343	0	0	0	506.3680196	214.559805	463.05	490.0940769	-0.062762755	0.111130936	13	0.818123939	1671	0.238520159	0.076028471	4.192517757	13.15296745	60.80770172	303624	11.33657932	0.376040556	88.15844303	0.007040241	1.465704165	-0.086029658	0.771362127	0.150106097	0.016499862	0.019093642	1.8133396	-8.79E-06	2.90E-05	15.43774798	130.3990703	61.471292	0.960631618	0.767745512	3.53E-06	7.12E-06	2.014037341	1.371775827	0.001975473
081624_test_pH7.62	DSC_0363.jpg	1	70	200	1400	1000	455380	0	0	118	56014	1.05296753	0	0	0	555.1273408	234.148053	444.75	554.7344696	0.115316369	0.103004524	14	0.775233636	1167	0.244293264	0.085513232	4.093440751	11.69409668	60.36345948	321420	11.90416733	0.315956998	85.01552491	0.00802307	1.525089344	-0.19412601	0.813293313	0.147832757	0.015700951	0.019204544	1.813581739	-3.57E-07	2.89E-05	16.69289556	137.0377905	90.30820906	0.958140301	0.61515265	3.75E-06	7.78E-06	2.075900082	1.364244638	0.002484671
081624_test_pH7.62	DSC_0364.jpg	1	70	200	1400	1000	521160	0	0	128	72908	1.137870763	0	0	0	484.0292049	197.4469581	325.5	479.6977333	-0.012242433	0.114901758	14	0.728911886	2252	0.246134504	0.059087042	4.062819242	16.92418436	60.95551994	280938	11.16588318	0.394055388	89.72513926	0.006716003	1.475805094	0.075648507	0.776511624	0.154995121	0.018056494	0.020056794	1.811703402	-3.09E-05	2.80E-05	14.69781818	128.5006125	74.37423731	0.957549321	0.687792304	3.39E-06	6.54E-06	1.927000382	1.399580472	0.001687558
081624_test_pH7.62	DSC_0365.jpg	1	70	200	1400	1000	560468	0	0	153	80201	1.09762341	0	0	0	500.3350555	200.4162737	541.5	506.5338081	-0.110046329	0.115813213	14	0.729383476	1865	0.254018918	0.054026018	3.936714666	18.50960018	59.65311506	283218	11.1757679	0.405734476	90.76146935	0.006506519	1.550703182	0.162943372	0.861448551	0.154143396	0.016994282	0.020064081	1.832102905	-1.05E-05	2.48E-05	13.68986245	128.4077577	60.03700179	0.960638614	0.722099664	3.29E-06	6.24E-06	1.89496926	1.365904381	0.001767325
081624_test_pH7.62	DSC_0366.jpg	1	70	200	1400	1000	425371	0	0	117	49795	1.066871349	0	0	0	545.7528064	227.1361477	480.6	533.4658983	-0.081858172	0.099786539	14	0.811174531	1687.5	0.239351386	0.079706932	4.17795784	12.54596019	60.98456833	294252	12.15572211	0.319177384	83.8358032	0.008094324	1.492853851	-0.131220745	0.8204278	0.137672616	0.012670042	0.017347705	1.828622145	-6.23E-06	3.07E-05	18.50037212	135.4790987	84.00007153	0.956930855	0.665258968	3.74E-06	7.81E-06	2.090576709	1.38439621	0.002062948
081624_test_pH7.62	DSC_0367.jpg	1	70	200	1400	1000	540892	1543	0.002852695	135	65020	1.166949845	1	1543	1543	518.5590527	210.1144252	535.3	510.2430283	0.021073031	0.100919407	14	0.636197299	905	0.220745582	0.07313665	4.530101993	13.67303525	59.95568816	332383	11.74061172	0.357344071	90.52976143	0.00706851	1.531344522	-0.172645501	0.805147379	0.139448762	0.014487476	0.016810311	1.818849527	-2.99E-05	2.71E-05	15.9708686	132.1810621	101.4368449	0.960932185	0.736759208	3.37E-06	6.98E-06	2.073359583	1.403739484	0.002396634
081624_test_pH7.62	DSC_0368.jpg	1	70	200	1400	1000	518448	0	0	144	63126	1.129353479	0	0	0	568.8722758	284.3921426	578	559.2360249	3.869343587	0.100050728	15	0.62806535	1179	0.220334601	0.084125794	4.538551804	11.88696057	59.06887812	354490	11.79491461	0.331195544	90.59656256	0.007357987	1.593717029	-0.263208285	0.864923621	0.133918596	0.011786696	0.015681596	1.816432021	-3.96E-06	2.65E-05	17.32487646	140.2739342	123.7005684	0.970281067	0.671149153	3.50E-06	7.50E-06	2.14241015	1.385233405	0.00276462
081624_test_pH7.62	DSC_0369.jpg	1	70	200	1400	1000	660818	1606	0.002430321	145	94653	1.208796476	1	1606	1606	550.4834911	213.1094216	639.5	569.3250658	-0.232742522	0.118409154	14	0.736189589	1229	0.250156828	0.067664409	3.99749233	14.77881811	59.70383046	331420	11.79705732	0.366019989	89.61743642	0.00703549	1.533405613	0.032947483	0.869280489	0.144727058	0.011374683	0.014909019	1.815722149	-2.10E-05	2.32E-05	14.30302074	132.4700004	86.19091975	0.967425506	0.874767447	3.30E-06	6.43E-06	1.944639393	1.334564655	0.002262058
081624_test_pH7.62	DSC_0370.jpg	1	70	200	1400	1000	640735	1121	0.001749553	154	88507	1.029320039	1	1121	1121	516.24638	208.3679754	506	513.3612319	-0.061900032	0.112751606	14	0.626012004	762.5	0.250292403	0.06138372	3.995327025	16.29096457	60.34022674	324349	11.67416304	0.401387994	92.59365375	0.006415771	1.512687895	0.07410562	0.861861963	0.147897407	0.013140424	0.017444256	1.817864749	-3.08E-05	2.33E-05	12.87220149	132.2645252	53.42565109	0.966078238	0.859785051	3.17E-06	6.09E-06	1.921431069	1.371147745	0.001949003
081624_test_pH7.62	DSC_0371.jpg	1	70	200	1400	1000	605938	1051	0.001734501	146	86386	1.082320187	1	1051	1051	491.4600915	206.1594413	420.75	481.4937236	0.025641383	0.118656859	15	0.80529199	1543	0.257670021	0.050022204	3.880932665	19.99112247	60.81490839	280034	11.21244217	0.401028032	90.31145715	0.006587359	1.563522368	0.276840079	0.798231136	0.151508226	0.014173535	0.017742372	1.83393562	-2.68E-05	2.42E-05	14.60011572	120.1789569	103.770697	0.965628107	0.860862842	3.10E-06	5.89E-06	1.897656601	1.397857133	0.001354967
081624_test_pH7.62	DSC_0372.jpg	1	70	200	1400	1000	589999	0	0	134	82014	1.055402656	0	0	0	497.5436707	201.6951357	630.65	504.8479831	-0.131660619	0.113926973	15	0.574953281	1013	0.247244476	0.054659443	4.044579742	18.29510057	61.3994917	290494	11.50974597	0.408053478	88.79414293	0.006618197	1.509280475	0.169827795	0.838367921	0.151417086	0.01525052	0.018506971	1.827281094	-2.28E-05	2.52E-05	15.19699919	120.5923373	85.97113428	0.959283868	0.773221708	3.22E-06	6.15E-06	1.910501267	1.382198167	0.001610184
081624_test_pH7.62	DSC_0373.jpg	1	70	200	1400	1000	492058	0	0	126	71474	1.157315227	0	0	0	523.1918458	210.6914771	550.75	523.0185472	-0.10491942	0.118919924	14	0.79096195	1197	0.269524136	0.061919698	3.710242853	16.14994955	60.78479101	280610	11.48246207	0.373733515	88.24103213	0.007056727	1.516673092	0.135052048	0.799835962	0.157513264	0.015979999	0.019494963	1.825575785	-1.49E-05	2.64E-05	11.99456901	131.1218901	61.13970726	0.955825179	0.78244872	3.52E-06	6.67E-06	1.898286581	1.358876631	0.002002657
081624_test_pH7.62	DSC_0374.jpg	1	70	200	1400	1000	552108	2510	0.004546212	145	66961	1.172411589	2	1255	1414	532.5986053	229.4210521	532.95	526.2430098	0.051068643	0.103940533	14	0.684715731	1563.5	0.230945935	0.059624137	4.330017757	16.77173111	60.12777732	303836	11.03144557	0.354664163	88.32338407	0.007265429	1.502103873	0.043447976	0.832721182	0.124939617	0.008074223	0.012581654	1.818753828	-4.06E-05	2.59E-05	15.60425398	128.1678179	88.04301652	0.968486609	0.834954337	3.25E-06	6.77E-06	2.080930264	1.395550281	0.001251099
081624_test_pH7.62	DSC_0375.jpg	1	70	200	1400	1000	580869	0	0	138	74603	1.260034556	0	0	0	554.7129988	218.8418177	491.15	554.4907711	-0.093432275	0.108159671	14	0.765937167	2607	0.230868722	0.059781711	4.331465911	16.72752395	59.60703093	315632	11.64854181	0.345892782	86.13342193	0.007551804	1.52666471	0.065776991	0.807447609	0.126153181	0.008041832	0.012051336	1.828201871	-3.00E-06	2.43E-05	13.41273524	128.1534744	81.89973283	0.967153035	0.841908484	3.18E-06	6.46E-06	2.032805102	1.363150118	0.001329255
081624_test_pH7.62	DSC_0376.jpg	1	70	200	1400	1000	591725	1269	0.002144577	162	78746	1.138548582	1	1269	1269	531.9408675	224.9606265	575.25	544.7591179	-0.09615199	0.109982847	14	0.62773338	1030.5	0.243308831	0.068909232	4.110002896	14.51184372	59.60057778	331302	11.70901951	0.374217215	90.19756034	0.006903066	1.531870226	-0.038823705	0.863238859	0.141240188	0.011861692	0.01660355	1.817965538	-1.58E-06	2.42E-05	11.99825044	139.921545	61.97378427	0.966908531	0.846877254	3.36E-06	6.75E-06	2.009974097	1.344225509	0.002159036
081624_test_pH7.62	DSC_0377.jpg	1	70	200	1400	1000	663075	1159	0.001747917	157	89720	1.214048722	1	1159	1159	542.0927474	216.286113	615.6	551.4776073	-0.037243859	0.114700901	13	0.787535286	1156	0.235349217	0.056144693	4.249004994	17.8111224	59.14167362	305604	11.63299284	0.389778315	89.10204179	0.006804723	1.558425514	0.147802449	0.825282389	0.125655194	0.007303737	0.011053632	1.823181464	-7.03E-06	2.32E-05	12.28273154	128.2776675	87.79802157	0.967838686	0.829351769	3.03E-06	6.02E-06	1.986761282	1.370219705	0.001238555
081624_test_pH7.62	DSC_0378.jpg	1	70	200	1400	1000	680654	0	0	164	97631	1.095211108	0	0	0	557.0056024	215.5634577	535.3	564.064113	-0.191770546	0.11929938	13	0.564767831	864.5	0.247905663	0.063425388	4.033792491	15.76655717	59.26974849	331138	11.59388635	0.380091038	90.42803712	0.006810481	1.550535679	0.083188353	0.868613185	0.14001504	0.010053018	0.01430122	1.829927419	-9.40E-06	2.22E-05	11.55674986	134.0931012	51.48134534	0.965766122	0.86014761	3.19E-06	6.20E-06	1.943074842	1.340951099	0.001856232
081624_test_pH7.62	DSC_0379.jpg	1	70	200	1400	1000	600232	0	0	142	84078	1.19518847	0	0	0	522.6872182	212.998899	594.75	521.6895936	-0.084933001	0.115956497	14	0.662991304	973	0.254870115	0.057215142	3.923567115	17.47789085	59.83152233	299786	11.42117329	0.403201935	89.06636218	0.006656288	1.549069256	0.185503275	0.864995922	0.147901947	0.012981736	0.017364133	1.828468713	-1.70E-05	2.34E-05	12.05375938	128.4678868	70.18367811	0.964693466	0.838687192	3.20E-06	6.01E-06	1.874530288	1.366294083	0.001744581
081624_test_pH7.62	DSC_0380.jpg	1	70	200	1400	1000	578999	0	0	129	80633	1.170266652	0	0	0	488.9779644	204.9832252	479.2	480.9308429	0.024683382	0.113506586	16	0.629033353	983	0.260203243	0.055748338	3.843149635	17.93775435	61.70934769	299536	11.06702021	0.414252515	92.67917516	0.006271129	1.48364251	0.150782465	0.865550315	0.160824507	0.01801542	0.021422928	1.832008508	-5.07E-06	2.50E-05	15.99991577	125.045508	62.22967176	0.962684833	0.852631331	3.19E-06	5.92E-06	1.858488947	1.402221449	0.001579143
081624_test_pH7.62	DSC_0381.jpg	1	70	200	1400	1000	530888	0	0	129	71251	1.273086222	0	0	0	500.0081107	217.3700631	534.1	502.9749925	-0.003930328	0.112216513	14	0.667252058	1330	0.247661817	0.067240527	4.037764129	14.87198346	61.53209299	302562	11.68797077	0.397825931	89.21345185	0.00669995	1.475208521	0.018366525	0.764354536	0.15018905	0.015687441	0.018502329	1.805292615	-1.96E-05	2.68E-05	15.28004388	127.0311943	91.29110023	0.963752794	0.75801545	3.71E-06	7.44E-06	2.005424278	1.413234798	0.001904403
081624_test_pH7.62	DSC_0382.jpg	1	70	200	1400	1000	488369	1470	0.003010019	117	56550	1.522297457	1	1470	1470	652.6027689	528.7262084	532	549.2184721	2.308792042	0.098102869	13	0.716071147	1202	0.222726308	0.07735058	4.489815374	12.92815127	62.72009597	324162	11.42248703	0.39560667	89.20434558	0.006737639	1.473144149	-0.210627206	0.791132115	0.143261646	0.015938036	0.018638996	1.801701563	-3.65E-06	2.91E-05	14.00519107	136.0151149	101.1309799	0.966011434	0.755995736	3.94E-06	8.53E-06	2.164914821	1.394987604	0.001717114
081624_test_pH7.62	DSC_0383.jpg	1	70	200	1400	1000	735676	2538	0.003449888	143	97302	1.033781858	2	1269	1528	510.419269	200.3003316	614.25	512.7527576	-0.10484035	0.111057585	14	0.632848563	908	0.227615129	0.065772988	4.393381079	15.2038099	60.71253215	355563	11.93051944	0.412733653	92.32778693	0.00630499	1.49879919	-5.00E-05	0.857131941	0.145615556	0.014437677	0.015952536	1.840402155	-2.50E-05	2.26E-05	16.03078466	126.2929109	60.71707053	0.963513342	0.790173207	3.06E-06	5.95E-06	1.947621821	1.36671877	0.002057902
081624_test_pH7.62	DSC_0384.jpg	1	70	200	1400	1000	664685	0	0	152	92041	1.142689251	0	0	0	532.909073	208.0678373	528.2	542.46985	-0.185995063	0.115463265	13	0.675361183	866	0.240683503	0.068416572	4.154833999	14.61634185	58.99789043	321462	11.99147656	0.400539538	92.17850123	0.006462595	1.549388387	0.027852618	0.886036903	0.14362839	0.01164674	0.014830203	1.822457329	-2.60E-05	2.35E-05	11.68358212	134.7119546	70.55429632	0.960508678	0.791571037	3.23E-06	6.26E-06	1.939478491	1.346662965	0.002231055
081624_test_pH7.62	DSC_0385.jpg	1	70	200	1400	1000	627360	5821	0.009278564	150	87176	1.071698853	2	2910.5	4780	539.1406244	214.3437518	456.75	532.8549481	-0.081825801	0.115801135	13	0.567241965	998	0.259838353	0.061193015	3.848546561	16.34173453	59.07680268	311953	11.4676047	0.396048507	89.89143339	0.006678047	1.553149617	0.12628514	0.869482374	0.149346713	0.012148183	0.016145174	1.824548098	-3.60E-05	2.30E-05	13.11984912	127.8717954	98.43335083	0.959670369	0.804605655	3.26E-06	6.24E-06	1.911316515	1.353495812	0.002016991
081624_test_pH7.62	DSC_0386.jpg	1	70	200	1400	1000	649917	2595	0.003992818	156	91035	1.048331615	1	2595	2595	550.858882	205.3365659	683.1	565.6423257	-0.249660348	0.117166192	14	0.603449261	791	0.250678473	0.063475208	3.989173822	15.75418222	59.02405575	319844	11.76736997	0.352866283	88.27781933	0.007290897	1.547089147	0.10153718	0.863738015	0.146616419	0.012497371	0.015683996	1.833299969	-2.52E-05	2.28E-05	13.97228417	129.7081527	62.58108644	0.961124982	0.810916889	3.23E-06	6.21E-06	1.923912834	1.340897715	0.00220746
